 -0.97999999999999998       -6.2790516034640684E-002
 -0.93999999999999995      -0.18738130415681914     
 -0.90000000000000002      -0.30901697717627902     
 -0.85999999999999999      -0.42577926786787507     
 -0.82000000000000006      -0.53582676515698857     
 -0.78000000000000003      -0.63742395427218213     
 -0.73999999999999999      -0.72896858684989030     
 -0.69999999999999996      -0.80901694934824941     
 -0.65999999999999992      -0.87630663127208708     
 -0.62000000000000000      -0.92977643414055600     
 -0.58000000000000007      -0.96858310722110907     
 -0.54000000000000004      -0.99211464609728295     
 -0.50000000000000000      -0.99999994434394035     
 -0.45999999999999996      -0.99211464609728295     
 -0.41999999999999998      -0.96858310722110896     
 -0.38000000000000000      -0.92977643414055589     
 -0.33999999999999997      -0.87630663127208674     
 -0.29999999999999999      -0.80901694934824930     
 -0.26000000000000001      -0.72896858684989008     
 -0.21999999999999997      -0.63742395427218213     
 -0.17999999999999999      -0.53582676515698857     
 -0.14000000000000001      -0.42577926786787501     
  -9.9999999999999978E-002 -0.30901697717627907     
  -5.9999999999999998E-002 -0.18738130415681903     
  -2.0000000000000018E-002  -6.2790516034640531E-002
   2.0000000000000018E-002   6.2790516034640517E-002
   6.0000000000000053E-002  0.18738130415681920     
  0.10000000000000009       0.30901697717627941     
  0.14000000000000001       0.42577926786787501     
  0.17999999999999994       0.53582676515698846     
  0.21999999999999997       0.63742395427218213     
  0.26000000000000001       0.72896858684989008     
  0.30000000000000004       0.80901694934824930     
  0.34000000000000008       0.87630663127208686     
  0.38000000000000000       0.92977643414055577     
  0.41999999999999993       0.96858310722110874     
  0.45999999999999996       0.99211464609728295     
  0.50000000000000000       0.99999994434394035     
  0.54000000000000004       0.99211464609728295     
  0.58000000000000007       0.96858310722110907     
  0.62000000000000000       0.92977643414055589     
  0.65999999999999992       0.87630663127208697     
  0.69999999999999996       0.80901694934824941     
  0.73999999999999999       0.72896858684989019     
  0.78000000000000003       0.63742395427218224     
  0.82000000000000006       0.53582676515698857     
  0.85999999999999999       0.42577926786787529     
  0.89999999999999991       0.30901697717627952     
  0.93999999999999995       0.18738130415681914     
  0.97999999999999998        6.2790516034640698E-002
